AID,GID,NID,CONTRIBUTOR
15631,888,1649,"NNP GZC Car '15WHITE', Person 'A'"
15674,889,1649,"NNP GZC Car '15WHITE', Person 'A'"
9413,890,234,"NNP GZC Car '15WHITE', Person 'A'"
9442,897,234,"NNP GZC Car '15WHITE', Person 'A'"
9423,898,234,"NNP GZC Car '15WHITE', Person 'A'"
9455,899,234,"NNP GZC Car '15WHITE', Person 'A'"
9421,900,234,"NNP GZC Car '15WHITE', Person 'A'"
9450,901,234,"NNP GZC Car '15WHITE', Person 'A'"
9483,903,234,"NNP GZC Car '15WHITE', Person 'A'"
9467,912,234,"NNP GZC Car '15WHITE', Person 'A'"
9478,913,234,"NNP GZC Car '15WHITE', Person 'A'"
15656,915,310,"NNP GZC Car '15WHITE', Person 'A'"
15634,916,317,"NNP GZC Car '15WHITE', Person 'A'"
9514,921,166,"NNP GZC Car '15WHITE', Person 'A'"
9501,922,166,"NNP GZC Car '15WHITE', Person 'A'"
9451,923,237,"NNP GZC Car '15WHITE', Person 'A'"
15622,937,1653,"NNP GZC Car '15WHITE', Person 'B'"
15623,937,1641,"NNP GZC Car '15WHITE', Person 'B'"
9402,941,234,"NNP GZC Car '15WHITE', Person 'B'"
9462,942,234,"NNP GZC Car '15WHITE', Person 'B'"
9529,944,234,"NNP GZC Car '15WHITE', Person 'B'"
9464,945,234,"NNP GZC Car '15WHITE', Person 'B'"
9494,946,234,"NNP GZC Car '15WHITE', Person 'B'"
9523,947,234,"NNP GZC Car '15WHITE', Person 'B'"
9519,948,234,"NNP GZC Car '15WHITE', Person 'B'"
15577,956,1657,"NNP GZC Car '15WHITE', Person 'C'"
9438,962,273,"NNP GZC Car '15WHITE', Person 'C'"
9457,963,273,"NNP GZC Car '15WHITE', Person 'C'"
15585,967,792,"NNP GZC Car '15WHITE', Person 'C'"
15658,968,792,"NNP GZC Car '15WHITE', Person 'C'"
15596,975,1656,"NNP GZC Car '15WHITE', Person 'C'"
15612,999,1645,"NNP GZC Car '15WHITE', Person 'D'"
15606,1000,1646,"NNP GZC Car '15WHITE', Person 'D'"
15583,1001,1646,"NNP GZC Car '15WHITE', Person 'D'"
15581,1008,1641,"NNP GZC Car '15WHITE', Person 'D'"
15869,1009,1653,"NNP GZC Car '15WHITE', Person 'D'"
15870,1009,1641,"NNP GZC Car '15WHITE', Person 'D'"
15860,1010,1657,"NNP GZC Car '15WHITE', Person 'D'"
15651,1011,1657,"NNP GZC Car '15WHITE', Person 'D'"
15652,1011,1646,"NNP GZC Car '15WHITE', Person 'D'"
9492,1012,273,"NNP GZC Car '15WHITE', Person 'D'"
9435,1013,273,"NNP GZC Car '15WHITE', Person 'D'"
9504,1014,273,"NNP GZC Car '15WHITE', Person 'D'"
9441,1015,273,"NNP GZC Car '15WHITE', Person 'D'"
9536,1016,273,"NNP GZC Car '15WHITE', Person 'D'"
9430,1017,273,"NNP GZC Car '15WHITE', Person 'D'"
15610,1022,1647,"NNP GZC Car '15WHITE', Person 'D'"
15595,1023,1647,"NNP GZC Car '15WHITE', Person 'D'"
15580,1029,792,"NNP GZC Car '15WHITE', Person 'D'"
15639,1030,792,"NNP GZC Car '15WHITE', Person 'D'"
15615,1046,1650,"NNP GZC Car '15WHITE', Person 'D'"
15616,1046,1652,"NNP GZC Car '15WHITE', Person 'D'"
9528,1061,234,"NNP GZC Car '15WHITE', Person 'D'"
9439,1062,234,"NNP GZC Car '15WHITE', Person 'D'"
9476,1063,234,"NNP GZC Car '15WHITE', Person 'D'"
9540,1064,234,"NNP GZC Car '15WHITE', Person 'D'"
9420,1065,234,"NNP GZC Car '15WHITE', Person 'D'"
15894,1071,1643,"NNP GZC Car '15WHITE', Person 'D'"
15661,1072,1643,"NNP GZC Car '15WHITE', Person 'D'"
15640,1073,1643,"NNP GZC Car '15WHITE', Person 'D'"
9522,1079,166,"NNP GZC Car '15WHITE', Person 'D'"
9163,1125,123,"NNP GZC Car '16WHITE', Person 'A'"
9161,1143,158,"NNP GZC Car '16WHITE', Person 'A'"
9162,1144,121,"NNP GZC Car '16WHITE', Person 'A'"
9157,1145,158,"NNP GZC Car '16WHITE', Person 'A'"
9159,1146,157,"NNP GZC Car '16WHITE', Person 'A'"
13384,1159,2129,"NNP GZC Car '17WHITE', Person 'A'"
13348,1160,2129,"NNP GZC Car '17WHITE', Person 'A'"
13328,1163,2128,"NNP GZC Car '17WHITE', Person 'A'"
13347,1164,2128,"NNP GZC Car '17WHITE', Person 'A'"
13334,1166,2133,"NNP GZC Car '17WHITE', Person 'A'"
13374,1169,2130,"NNP GZC Car '17WHITE', Person 'A'"
13327,1171,2130,"NNP GZC Car '17WHITE', Person 'A'"
13353,1174,2130,"NNP GZC Car '17WHITE', Person 'A'"
13354,1174,2132,"NNP GZC Car '17WHITE', Person 'A'"
13371,1175,2130,"NNP GZC Car '17WHITE', Person 'A'"
13342,1178,2131,"NNP GZC Car '17WHITE', Person 'A'"
13377,1179,2131,"NNP GZC Car '17WHITE', Person 'A'"
9262,1185,112,"NNP GZC Car '17WHITE', Person 'C'"
13332,1198,2129,"NNP GZC Car '17WHITE', Person 'C'"
13352,1201,2128,"NNP GZC Car '17WHITE', Person 'C'"
13356,1203,2128,"NNP GZC Car '17WHITE', Person 'C'"
13355,1204,2128,"NNP GZC Car '17WHITE', Person 'C'"
13340,1206,2130,"NNP GZC Car '17WHITE', Person 'C'"
13362,1208,2130,"NNP GZC Car '17WHITE', Person 'C'"
13343,1209,2130,"NNP GZC Car '17WHITE', Person 'C'"
13357,1210,2134,"NNP GZC Car '17WHITE', Person 'C'"
13359,1213,2128,"NNP GZC Car '17WHITE', Person 'C'"
13366,1228,278,"NNP GZC Car '17WHITE', Person 'C'"
13358,1229,278,"NNP GZC Car '17WHITE', Person 'C'"
13349,1230,278,"NNP GZC Car '17WHITE', Person 'C'"
13330,1231,298,"NNP GZC Car '17WHITE', Person 'C'"
13375,1235,297,"NNP GZC Car '17WHITE', Person 'C'"
12331,1237,868,"NNP GZC Car '1BLUE', Person 'A'"
12339,1238,1675,"NNP GZC Car '1BLUE', Person 'A'"
12431,1239,1695,"NNP GZC Car '1BLUE', Person 'A'"
12280,1240,667,"NNP GZC Car '1BLUE', Person 'A'"
12281,1240,696,"NNP GZC Car '1BLUE', Person 'A'"
12282,1240,1384,"NNP GZC Car '1BLUE', Person 'A'"
12772,1241,1384,"NNP GZC Car '1BLUE', Person 'A'"
12773,1241,696,"NNP GZC Car '1BLUE', Person 'A'"
12320,1242,1378,"NNP GZC Car '1BLUE', Person 'A'"
12321,1242,1683,"NNP GZC Car '1BLUE', Person 'A'"
12409,1243,1676,"NNP GZC Car '1BLUE', Person 'A'"
9675,1249,127,"NNP GZC Car '1BLUE', Person 'A'"
12343,1251,876,"NNP GZC Car '1BLUE', Person 'A'"
9677,1253,131,"NNP GZC Car '1BLUE', Person 'A'"
9678,1253,128,"NNP GZC Car '1BLUE', Person 'A'"
12778,1254,995,"NNP GZC Car '1BLUE', Person 'A'"
12779,1254,1375,"NNP GZC Car '1BLUE', Person 'A'"
12780,1254,1386,"NNP GZC Car '1BLUE', Person 'A'"
12359,1255,1375,"NNP GZC Car '1BLUE', Person 'A'"
12360,1255,1028,"NNP GZC Car '1BLUE', Person 'A'"
12361,1255,1386,"NNP GZC Car '1BLUE', Person 'A'"
12362,1255,2178,"NNP GZC Car '1BLUE', Person 'A'"
12363,1255,1201,"NNP GZC Car '1BLUE', Person 'A'"
12271,1256,1385,"NNP GZC Car '1BLUE', Person 'A'"
12379,1257,1681,"NNP GZC Car '1BLUE', Person 'A'"
9671,1259,100,"NNP GZC Car '1BLUE', Person 'A'"
9672,1261,100,"NNP GZC Car '1BLUE', Person 'A'"
12328,1275,1687,"NNP GZC Car '1BLUE', Person 'A'"
12402,1276,1692,"NNP GZC Car '1BLUE', Person 'A'"
12403,1276,1707,"NNP GZC Car '1BLUE', Person 'A'"
9679,1277,132,"NNP GZC Car '1BLUE', Person 'A'"
9694,1281,273,"NNP GZC Car '1BLUE', Person 'B'"
9721,1282,273,"NNP GZC Car '1BLUE', Person 'B'"
12297,1295,398,"NNP GZC Car '1BLUE', Person 'B'"
12298,1295,1703,"NNP GZC Car '1BLUE', Person 'B'"
12330,1296,1373,"NNP GZC Car '1BLUE', Person 'B'"
12367,1297,1373,"NNP GZC Car '1BLUE', Person 'B'"
12399,1300,607,"NNP GZC Car '1BLUE', Person 'B'"
12400,1300,1701,"NNP GZC Car '1BLUE', Person 'B'"
12401,1300,1699,"NNP GZC Car '1BLUE', Person 'B'"
12376,1301,535,"NNP GZC Car '1BLUE', Person 'B'"
12377,1301,1382,"NNP GZC Car '1BLUE', Person 'B'"
12378,1301,604,"NNP GZC Car '1BLUE', Person 'B'"
12767,1302,604,"NNP GZC Car '1BLUE', Person 'B'"
12768,1302,535,"NNP GZC Car '1BLUE', Person 'B'"
12769,1302,1382,"NNP GZC Car '1BLUE', Person 'B'"
12770,1302,606,"NNP GZC Car '1BLUE', Person 'B'"
12771,1302,1678,"NNP GZC Car '1BLUE', Person 'B'"
12299,1303,607,"NNP GZC Car '1BLUE', Person 'B'"
12300,1303,1702,"NNP GZC Car '1BLUE', Person 'B'"
12317,1304,607,"NNP GZC Car '1BLUE', Person 'B'"
12318,1304,606,"NNP GZC Car '1BLUE', Person 'B'"
12303,1305,696,"NNP GZC Car '1BLUE', Person 'B'"
12304,1305,1381,"NNP GZC Car '1BLUE', Person 'B'"
12305,1305,681,"NNP GZC Car '1BLUE', Person 'B'"
12306,1305,1697,"NNP GZC Car '1BLUE', Person 'B'"
12283,1306,667,"NNP GZC Car '1BLUE', Person 'B'"
12284,1306,696,"NNP GZC Car '1BLUE', Person 'B'"
12285,1306,1384,"NNP GZC Car '1BLUE', Person 'B'"
12286,1306,1697,"NNP GZC Car '1BLUE', Person 'B'"
12413,1307,1384,"NNP GZC Car '1BLUE', Person 'B'"
12414,1307,696,"NNP GZC Car '1BLUE', Person 'B'"
12415,1307,1697,"NNP GZC Car '1BLUE', Person 'B'"
12364,1308,1715,"NNP GZC Car '1BLUE', Person 'B'"
12365,1308,696,"NNP GZC Car '1BLUE', Person 'B'"
12366,1308,1374,"NNP GZC Car '1BLUE', Person 'B'"
12264,1309,1715,"NNP GZC Car '1BLUE', Person 'B'"
12265,1309,1374,"NNP GZC Car '1BLUE', Person 'B'"
12266,1309,696,"NNP GZC Car '1BLUE', Person 'B'"
9666,1313,127,"NNP GZC Car '1BLUE', Person 'B'"
9665,1315,135,"NNP GZC Car '1BLUE', Person 'B'"
9696,1317,131,"NNP GZC Car '1BLUE', Person 'B'"
9697,1317,128,"NNP GZC Car '1BLUE', Person 'B'"
12764,1317,1383,"NNP GZC Car '1BLUE', Person 'B'"
12765,1317,1380,"NNP GZC Car '1BLUE', Person 'B'"
12766,1317,892,"NNP GZC Car '1BLUE', Person 'B'"
9734,1318,131,"NNP GZC Car '1BLUE', Person 'B'"
9735,1318,128,"NNP GZC Car '1BLUE', Person 'B'"
12340,1318,876,"NNP GZC Car '1BLUE', Person 'B'"
12341,1318,1380,"NNP GZC Car '1BLUE', Person 'B'"
12342,1318,1677,"NNP GZC Car '1BLUE', Person 'B'"
9742,1319,133,"NNP GZC Car '1BLUE', Person 'B'"
9743,1319,127,"NNP GZC Car '1BLUE', Person 'B'"
12420,1321,1377,"NNP GZC Car '1BLUE', Person 'B'"
12259,1322,1377,"NNP GZC Car '1BLUE', Person 'B'"
12404,1323,995,"NNP GZC Car '1BLUE', Person 'B'"
12405,1323,1375,"NNP GZC Car '1BLUE', Person 'B'"
12406,1323,2178,"NNP GZC Car '1BLUE', Person 'B'"
12407,1323,1386,"NNP GZC Car '1BLUE', Person 'B'"
12760,1324,1028,"NNP GZC Car '1BLUE', Person 'B'"
12761,1324,1705,"NNP GZC Car '1BLUE', Person 'B'"
12762,1324,1704,"NNP GZC Car '1BLUE', Person 'B'"
12763,1324,1386,"NNP GZC Car '1BLUE', Person 'B'"
12784,1325,1681,"NNP GZC Car '1BLUE', Person 'B'"
12785,1325,1151,"NNP GZC Car '1BLUE', Person 'B'"
12381,1326,1681,"NNP GZC Car '1BLUE', Person 'B'"
12382,1326,1151,"NNP GZC Car '1BLUE', Person 'B'"
12322,1328,1376,"NNP GZC Car '1BLUE', Person 'B'"
12323,1328,1043,"NNP GZC Car '1BLUE', Person 'B'"
12757,1329,1158,"NNP GZC Car '1BLUE', Person 'B'"
12758,1329,1685,"NNP GZC Car '1BLUE', Person 'B'"
12759,1329,1840,"NNP GZC Car '1BLUE', Person 'B'"
12309,1330,1713,"NNP GZC Car '1BLUE', Person 'B'"
12245,1331,1376,"NNP GZC Car '1BLUE', Person 'B'"
12246,1331,1689,"NNP GZC Car '1BLUE', Person 'B'"
12247,1331,1708,"NNP GZC Car '1BLUE', Person 'B'"
12248,1331,1714,"NNP GZC Car '1BLUE', Person 'B'"
12249,1331,1709,"NNP GZC Car '1BLUE', Person 'B'"
12250,1331,1688,"NNP GZC Car '1BLUE', Person 'B'"
9689,1344,273,"NNP GZC Car '1BLUE', Person 'C'"
9712,1345,273,"NNP GZC Car '1BLUE', Person 'C'"
12387,1368,868,"NNP GZC Car '1BLUE', Person 'C'"
12411,1369,398,"NNP GZC Car '1BLUE', Person 'C'"
12308,1372,1712,"NNP GZC Car '1BLUE', Person 'C'"
12289,1373,1675,"NNP GZC Car '1BLUE', Person 'C'"
12290,1373,1698,"NNP GZC Car '1BLUE', Person 'C'"
12384,1374,1675,"NNP GZC Car '1BLUE', Person 'C'"
12351,1375,1701,"NNP GZC Car '1BLUE', Person 'C'"
12352,1375,1382,"NNP GZC Car '1BLUE', Person 'C'"
12252,1376,535,"NNP GZC Car '1BLUE', Person 'C'"
12253,1376,1678,"NNP GZC Car '1BLUE', Person 'C'"
12254,1376,1382,"NNP GZC Car '1BLUE', Person 'C'"
12327,1377,606,"NNP GZC Car '1BLUE', Person 'C'"
12412,1378,696,"NNP GZC Car '1BLUE', Person 'C'"
12416,1379,604,"NNP GZC Car '1BLUE', Person 'C'"
12417,1379,1697,"NNP GZC Car '1BLUE', Person 'C'"
12301,1380,1384,"NNP GZC Car '1BLUE', Person 'C'"
12426,1381,1680,"NNP GZC Car '1BLUE', Person 'C'"
12421,1382,1693,"NNP GZC Car '1BLUE', Person 'C'"
12781,1383,1384,"NNP GZC Car '1BLUE', Person 'C'"
12782,1383,696,"NNP GZC Car '1BLUE', Person 'C'"
12783,1383,1697,"NNP GZC Car '1BLUE', Person 'C'"
12375,1384,681,"NNP GZC Car '1BLUE', Person 'C'"
12277,1385,1384,"NNP GZC Car '1BLUE', Person 'C'"
12278,1385,667,"NNP GZC Car '1BLUE', Person 'C'"
12294,1386,1381,"NNP GZC Car '1BLUE', Person 'C'"
12295,1386,681,"NNP GZC Car '1BLUE', Person 'C'"
12296,1386,667,"NNP GZC Car '1BLUE', Person 'C'"
12337,1387,1674,"NNP GZC Car '1BLUE', Person 'C'"
12338,1387,1715,"NNP GZC Car '1BLUE', Person 'C'"
12410,1388,780,"NNP GZC Car '1BLUE', Person 'C'"
12408,1389,1378,"NNP GZC Car '1BLUE', Person 'C'"
12388,1390,1682,"NNP GZC Car '1BLUE', Person 'C'"
12279,1391,1676,"NNP GZC Car '1BLUE', Person 'C'"
12374,1405,1700,"NNP GZC Car '1BLUE', Person 'C'"
9673,1407,136,"NNP GZC Car '1BLUE', Person 'C'"
9744,1408,127,"NNP GZC Car '1BLUE', Person 'C'"
12396,1410,1677,"NNP GZC Car '1BLUE', Person 'C'"
12397,1410,892,"NNP GZC Car '1BLUE', Person 'C'"
9717,1411,131,"NNP GZC Car '1BLUE', Person 'C'"
9718,1411,128,"NNP GZC Car '1BLUE', Person 'C'"
12368,1411,892,"NNP GZC Car '1BLUE', Person 'C'"
12369,1411,1380,"NNP GZC Car '1BLUE', Person 'C'"
12370,1411,1383,"NNP GZC Car '1BLUE', Person 'C'"
12371,1411,1673,"NNP GZC Car '1BLUE', Person 'C'"
12372,1411,1379,"NNP GZC Car '1BLUE', Person 'C'"
12267,1412,1380,"NNP GZC Car '1BLUE', Person 'C'"
12268,1412,1673,"NNP GZC Car '1BLUE', Person 'C'"
12269,1412,1379,"NNP GZC Car '1BLUE', Person 'C'"
9719,1413,131,"NNP GZC Car '1BLUE', Person 'C'"
12332,1413,876,"NNP GZC Car '1BLUE', Person 'C'"
12333,1413,1380,"NNP GZC Car '1BLUE', Person 'C'"
12334,1413,1673,"NNP GZC Car '1BLUE', Person 'C'"
12335,1417,1377,"NNP GZC Car '1BLUE', Person 'C'"
12389,1418,995,"NNP GZC Car '1BLUE', Person 'C'"
12390,1418,1375,"NNP GZC Car '1BLUE', Person 'C'"
12391,1418,1386,"NNP GZC Car '1BLUE', Person 'C'"
12395,1419,1028,"NNP GZC Car '1BLUE', Person 'C'"
12314,1420,1028,"NNP GZC Car '1BLUE', Person 'C'"
12315,1420,1386,"NNP GZC Car '1BLUE', Person 'C'"
12316,1420,2178,"NNP GZC Car '1BLUE', Person 'C'"
12353,1421,1684,"NNP GZC Car '1BLUE', Person 'C'"
12287,1424,1385,"NNP GZC Car '1BLUE', Person 'C'"
12427,1425,1681,"NNP GZC Car '1BLUE', Person 'C'"
12429,1425,1151,"NNP GZC Car '1BLUE', Person 'C'"
12311,1427,1376,"NNP GZC Car '1BLUE', Person 'C'"
12312,1427,1043,"NNP GZC Car '1BLUE', Person 'C'"
12383,1428,1689,"NNP GZC Car '1BLUE', Person 'C'"
12357,1429,442,"NNP GZC Car '1BLUE', Person 'C'"
12291,1430,1158,"NNP GZC Car '1BLUE', Person 'C'"
12752,1431,1012,"NNP GZC Car '1BLUE', Person 'C'"
12753,1431,1206,"NNP GZC Car '1BLUE', Person 'C'"
12256,1443,1044,"NNP GZC Car '1BLUE', Person 'C'"
12380,1444,1044,"NNP GZC Car '1BLUE', Person 'C'"
12345,1445,1928,"NNP GZC Car '1BLUE', Person 'C'"
12346,1445,1689,"NNP GZC Car '1BLUE', Person 'C'"
12755,1446,1696,"NNP GZC Car '1BLUE', Person 'C'"
12756,1446,1716,"NNP GZC Car '1BLUE', Person 'C'"
12261,1447,1679,"NNP GZC Car '1BLUE', Person 'C'"
9670,1449,49,"NNP GZC Car '1BLUE', Person 'C'"
12386,1450,1206,"NNP GZC Car '1BLUE', Person 'C'"
9686,1451,100,"NNP GZC Car '1BLUE', Person 'C'"
9680,1452,132,"NNP GZC Car '1BLUE', Person 'C'"
12398,1455,1691,"NNP GZC Car '1BLUE', Person 'D'"
12422,1459,543,"NNP GZC Car '1BLUE', Person 'D'"
12418,1460,1710,"NNP GZC Car '1BLUE', Person 'D'"
12419,1460,1711,"NNP GZC Car '1BLUE', Person 'D'"
12276,1461,1706,"NNP GZC Car '1BLUE', Person 'D'"
12324,1462,667,"NNP GZC Car '1BLUE', Person 'D'"
12350,1463,1690,"NNP GZC Car '1BLUE', Person 'D'"
12336,1464,681,"NNP GZC Car '1BLUE', Person 'D'"
12274,1465,1674,"NNP GZC Car '1BLUE', Person 'D'"
12373,1466,1384,"NNP GZC Car '1BLUE', Person 'D'"
12270,1468,1694,"NNP GZC Car '1BLUE', Person 'D'"
12272,1470,1976,"NNP GZC Car '1BLUE', Person 'D'"
12255,1471,865,"NNP GZC Car '1BLUE', Person 'D'"
12302,1472,1686,"NNP GZC Car '1BLUE', Person 'D'"
15740,1475,575,"NNP GZC Car '1PURPLE', Person 'A'"
15741,1475,1577,"NNP GZC Car '1PURPLE', Person 'A'"
15107,1477,1504,"NNP GZC Car '1PURPLE', Person 'A'"
14589,1478,1504,"NNP GZC Car '1PURPLE', Person 'A'"
14336,1479,1507,"NNP GZC Car '1PURPLE', Person 'A'"
14806,1480,1640,"NNP GZC Car '1PURPLE', Person 'A'"
14862,1481,1545,"NNP GZC Car '1PURPLE', Person 'A'"
9247,1485,157,"NNP GZC Car '1PURPLE', Person 'A'"
9173,1486,157,"NNP GZC Car '1PURPLE', Person 'A'"
9243,1487,157,"NNP GZC Car '1PURPLE', Person 'A'"
14419,1495,613,"NNP GZC Car '1PURPLE', Person 'A'"
14420,1495,1579,"NNP GZC Car '1PURPLE', Person 'A'"
14092,1496,628,"NNP GZC Car '1PURPLE', Person 'A'"
14854,1497,628,"NNP GZC Car '1PURPLE', Person 'A'"
14831,1498,628,"NNP GZC Car '1PURPLE', Person 'A'"
14832,1498,776,"NNP GZC Car '1PURPLE', Person 'A'"
14833,1498,1498,"NNP GZC Car '1PURPLE', Person 'A'"
9242,1499,158,"NNP GZC Car '1PURPLE', Person 'A'"
15047,1501,1612,"NNP GZC Car '1PURPLE', Person 'A'"
15013,1502,1492,"NNP GZC Car '1PURPLE', Person 'A'"
14406,1503,1567,"NNP GZC Car '1PURPLE', Person 'A'"
15272,1504,1497,"NNP GZC Car '1PURPLE', Person 'A'"
15059,1505,1567,"NNP GZC Car '1PURPLE', Person 'A'"
15060,1505,1516,"NNP GZC Car '1PURPLE', Person 'A'"
14994,1506,1491,"NNP GZC Car '1PURPLE', Person 'A'"
14877,1507,1492,"NNP GZC Car '1PURPLE', Person 'A'"
14878,1507,1718,"NNP GZC Car '1PURPLE', Person 'A'"
15000,1508,1492,"NNP GZC Car '1PURPLE', Person 'A'"
14371,1510,839,"NNP GZC Car '1PURPLE', Person 'A'"
14372,1510,860,"NNP GZC Car '1PURPLE', Person 'A'"
14373,1510,1573,"NNP GZC Car '1PURPLE', Person 'A'"
14899,1511,839,"NNP GZC Car '1PURPLE', Person 'A'"
14900,1511,1494,"NNP GZC Car '1PURPLE', Person 'A'"
14901,1511,860,"NNP GZC Car '1PURPLE', Person 'A'"
14271,1512,844,"NNP GZC Car '1PURPLE', Person 'A'"
14735,1513,1635,"NNP GZC Car '1PURPLE', Person 'A'"
14264,1514,1626,"NNP GZC Car '1PURPLE', Person 'A'"
15169,1515,839,"NNP GZC Car '1PURPLE', Person 'A'"
15170,1515,844,"NNP GZC Car '1PURPLE', Person 'A'"
14066,1516,1533,"NNP GZC Car '1PURPLE', Person 'A'"
14633,1517,1539,"NNP GZC Car '1PURPLE', Person 'A'"
14817,1518,1561,"NNP GZC Car '1PURPLE', Person 'A'"
14818,1518,1547,"NNP GZC Car '1PURPLE', Person 'A'"
14763,1519,1547,"NNP GZC Car '1PURPLE', Person 'A'"
14764,1519,1554,"NNP GZC Car '1PURPLE', Person 'A'"
15061,1520,1533,"NNP GZC Car '1PURPLE', Person 'A'"
15363,1521,1554,"NNP GZC Car '1PURPLE', Person 'A'"
14752,1522,1561,"NNP GZC Car '1PURPLE', Person 'A'"
14753,1522,1539,"NNP GZC Car '1PURPLE', Person 'A'"
14754,1522,1502,"NNP GZC Car '1PURPLE', Person 'A'"
14755,1522,1563,"NNP GZC Car '1PURPLE', Person 'A'"
14981,1523,1976,"NNP GZC Car '1PURPLE', Person 'A'"
14982,1523,1539,"NNP GZC Car '1PURPLE', Person 'A'"
15146,1524,1976,"NNP GZC Car '1PURPLE', Person 'A'"
15075,1525,1549,"NNP GZC Car '1PURPLE', Person 'A'"
14998,1526,1548,"NNP GZC Car '1PURPLE', Person 'A'"
15183,1527,1548,"NNP GZC Car '1PURPLE', Person 'A'"
15184,1527,1501,"NNP GZC Car '1PURPLE', Person 'A'"
15122,1528,1549,"NNP GZC Car '1PURPLE', Person 'A'"
14687,1529,1549,"NNP GZC Car '1PURPLE', Person 'A'"
15147,1530,1501,"NNP GZC Car '1PURPLE', Person 'A'"
14554,1531,1562,"NNP GZC Car '1PURPLE', Person 'A'"
15282,1532,1548,"NNP GZC Car '1PURPLE', Person 'A'"
14664,1533,1694,"NNP GZC Car '1PURPLE', Person 'A'"
15174,1534,1546,"NNP GZC Car '1PURPLE', Person 'A'"
14759,1535,1556,"NNP GZC Car '1PURPLE', Person 'A'"
13953,1536,1551,"NNP GZC Car '1PURPLE', Person 'A'"
13954,1536,2165,"NNP GZC Car '1PURPLE', Person 'A'"
15223,1537,1551,"NNP GZC Car '1PURPLE', Person 'A'"
15224,1537,1550,"NNP GZC Car '1PURPLE', Person 'A'"
15225,1537,2165,"NNP GZC Car '1PURPLE', Person 'A'"
14874,1538,1514,"NNP GZC Car '1PURPLE', Person 'A'"
14875,1538,1550,"NNP GZC Car '1PURPLE', Person 'A'"
14876,1538,2165,"NNP GZC Car '1PURPLE', Person 'A'"
14410,1539,1535,"NNP GZC Car '1PURPLE', Person 'A'"
14411,1539,1514,"NNP GZC Car '1PURPLE', Person 'A'"
13962,1540,1534,"NNP GZC Car '1PURPLE', Person 'A'"
13963,1540,1559,"NNP GZC Car '1PURPLE', Person 'A'"
14965,1541,1521,"NNP GZC Car '1PURPLE', Person 'A'"
14966,1541,1534,"NNP GZC Car '1PURPLE', Person 'A'"
14967,1541,1559,"NNP GZC Car '1PURPLE', Person 'A'"
14995,1542,1521,"NNP GZC Car '1PURPLE', Person 'A'"
14996,1542,1534,"NNP GZC Car '1PURPLE', Person 'A'"
14307,1543,835,"NNP GZC Car '1PURPLE', Person 'A'"
14308,1543,1558,"NNP GZC Car '1PURPLE', Person 'A'"
14309,1543,1639,"NNP GZC Car '1PURPLE', Person 'A'"
14816,1544,844,"NNP GZC Car '1PURPLE', Person 'A'"
14852,1545,1635,"NNP GZC Car '1PURPLE', Person 'A'"
15256,1546,1527,"NNP GZC Car '1PURPLE', Person 'A'"
15257,1546,717,"NNP GZC Car '1PURPLE', Person 'A'"
15374,1547,1527,"NNP GZC Car '1PURPLE', Person 'A'"
15375,1547,717,"NNP GZC Car '1PURPLE', Person 'A'"
15189,1548,1638,"NNP GZC Car '1PURPLE', Person 'A'"
15067,1549,1552,"NNP GZC Car '1PURPLE', Person 'A'"
13940,1550,727,"NNP GZC Car '1PURPLE', Person 'A'"
14879,1551,1505,"NNP GZC Car '1PURPLE', Person 'A'"
14295,1552,1562,"NNP GZC Car '1PURPLE', Person 'A'"
14296,1552,1694,"NNP GZC Car '1PURPLE', Person 'A'"
14297,1552,1548,"NNP GZC Car '1PURPLE', Person 'A'"
14002,1553,1488,"NNP GZC Car '1PURPLE', Person 'A'"
14003,1553,1546,"NNP GZC Car '1PURPLE', Person 'A'"
14004,1553,1694,"NNP GZC Car '1PURPLE', Person 'A'"
15368,1554,1488,"NNP GZC Car '1PURPLE', Person 'A'"
15369,1554,1546,"NNP GZC Car '1PURPLE', Person 'A'"
14802,1555,1513,"NNP GZC Car '1PURPLE', Person 'A'"
14630,1556,1528,"NNP GZC Car '1PURPLE', Person 'A'"
15110,1557,1488,"NNP GZC Car '1PURPLE', Person 'A'"
14330,1558,1513,"NNP GZC Car '1PURPLE', Person 'A'"
15029,1559,1528,"NNP GZC Car '1PURPLE', Person 'A'"
14690,1560,1623,"NNP GZC Car '1PURPLE', Person 'A'"
14585,1561,1563,"NNP GZC Car '1PURPLE', Person 'A'"
14724,1562,1561,"NNP GZC Car '1PURPLE', Person 'A'"
14866,1563,950,"NNP GZC Car '1PURPLE', Person 'A'"
14881,1564,560,"NNP GZC Car '1PURPLE', Person 'A'"
14556,1565,690,"NNP GZC Car '1PURPLE', Person 'A'"
14977,1566,1493,"NNP GZC Car '1PURPLE', Person 'A'"
14997,1567,2169,"NNP GZC Car '1PURPLE', Person 'A'"
15186,1568,691,"NNP GZC Car '1PURPLE', Person 'A'"
14075,1569,1512,"NNP GZC Car '1PURPLE', Person 'A'"
14780,1570,650,"NNP GZC Car '1PURPLE', Person 'A'"
15253,1571,650,"NNP GZC Car '1PURPLE', Person 'A'"
14655,1572,688,"NNP GZC Car '1PURPLE', Person 'A'"
14301,1573,1511,"NNP GZC Car '1PURPLE', Person 'A'"
15019,1574,1515,"NNP GZC Car '1PURPLE', Person 'A'"
15148,1575,692,"NNP GZC Car '1PURPLE', Person 'A'"
